date,equity,drawdown,strategy_id
2019-07-17,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-18,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-19,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-22,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-23,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-24,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-25,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-26,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-29,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-30,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-07-31,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-01,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-02,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-05,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-06,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-07,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-08,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-09,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-12,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-13,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-14,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-15,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-16,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-19,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-20,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-21,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-22,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-23,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-26,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-27,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-28,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-29,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-08-30,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-03,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-04,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-05,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-06,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-09,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-10,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-11,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-12,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-13,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-16,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-17,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-18,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-19,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-20,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-23,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-24,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-25,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-26,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-27,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-09-30,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-01,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-02,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-03,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-04,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-07,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-08,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-09,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-10,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-11,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-14,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-15,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-16,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-17,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-18,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-21,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-22,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-23,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-24,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-25,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-28,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-29,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-30,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-10-31,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-01,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-04,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-05,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-06,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-07,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-08,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-11,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-12,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-13,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-14,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-15,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-18,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-19,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-20,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-21,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-22,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-25,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-26,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-27,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-11-29,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-02,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-03,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-04,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-05,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-06,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-09,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-10,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-11,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-12,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-13,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-16,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-17,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-18,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-19,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-20,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-23,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-24,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-26,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-27,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-30,159384.3609272446,0.045826937546680956,L1P5_base_S
2019-12-31,159384.3609272446,0.045826937546680956,L1P5_base_S
2020-01-02,159384.3609272446,0.045826937546680956,L1P5_base_S
2020-01-03,159384.3609272446,0.045826937546680956,L1P5_base_S
2020-01-06,159384.3609272446,0.045826937546680956,L1P5_base_S
2020-01-07,159384.3609272446,0.045826937546680956,L1P5_base_S
2020-01-08,159384.3609272446,0.045826937546680956,L1P5_base_S
2020-01-09,159384.3609272446,0.045826937546680956,L1P5_base_S
2020-01-10,159384.3609272446,0.045826937546680956,L1P5_base_S
2020-01-13,159384.3609272446,0.045826937546680956,L1P5_base_S
2020-01-14,155769.14064690267,0.06746987532469695,L1P5_base_S
2020-01-15,160230.87337421352,0.04075919207133972,L1P5_base_S
2020-01-16,160323.23182752568,0.04020627742069501,L1P5_base_S
2020-01-17,162350.23205958717,0.028071404163571775,L1P5_base_S
2020-01-21,167197.59023294313,0.0,L1P5_base_S
2020-01-22,169613.2505675306,0.0,L1P5_base_S
2020-01-23,169383.2018153605,0.0013563135627692108,L1P5_base_S
2020-01-24,171561.1907587005,0.0,L1P5_base_S
2020-01-27,173255.04531827685,0.0,L1P5_base_S
2020-01-28,172473.47829026982,0.004511078027028084,L1P5_base_S
2020-01-29,174743.27571881632,0.0,L1P5_base_S
2020-01-30,174109.6517495275,0.0036260277637716583,L1P5_base_S
2020-01-31,175359.82160019272,0.0,L1P5_base_S
2020-02-03,176403.4195110491,0.0,L1P5_base_S
2020-02-04,176277.23035627895,0.0007153441533045971,L1P5_base_S
2020-02-05,180205.99957620562,0.0,L1P5_base_S
2020-02-06,179108.18742187432,0.006091984489490092,L1P5_base_S
2020-02-07,179176.77903012853,0.005711355606902841,L1P5_base_S
2020-02-10,178237.18527676899,0.0109253537843731,L1P5_base_S
2020-02-11,178045.7195765537,0.011987836169341168,L1P5_base_S
2020-02-12,178445.9982307869,0.009766607935128393,L1P5_base_S
2020-02-13,178315.4324641341,0.010491144115720979,L1P5_base_S
2020-02-14,178289.41158343013,0.010635539312135936,L1P5_base_S
2020-02-18,175147.5184231873,0.028070547955753124,L1P5_base_S
2020-02-19,175428.4536479585,0.02651158085459189,L1P5_base_S
2020-02-20,175746.59860065003,0.0247461293522017,L1P5_base_S
2020-02-21,178433.3361511614,0.009836872408316183,L1P5_base_S
2020-02-24,184711.34895091318,0.0,L1P5_base_S
2020-02-25,189307.8493505962,0.0,L1P5_base_S
2020-02-26,189926.9229023729,0.0,L1P5_base_S
2020-02-27,199589.65335628297,0.0,L1P5_base_S
2020-02-28,201124.36030633774,0.0,L1P5_base_S
2020-03-02,197140.86223485455,0.019806144145919576,L1P5_base_S
2020-03-03,196970.4898419407,0.020653243883884446,L1P5_base_S
2020-03-04,196610.81479023368,0.02244156555292139,L1P5_base_S
2020-03-05,198860.81210617517,0.011254470600751172,L1P5_base_S
2020-03-06,200759.24734150077,0.0018153592348577508,L1P5_base_S
2020-03-09,209366.29837208596,0.0,L1P5_base_S
2020-03-10,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-11,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-12,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-13,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-16,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-17,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-18,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-19,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-20,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-23,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-24,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-25,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-26,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-27,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-30,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-03-31,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-01,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-02,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-03,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-06,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-07,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-08,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-09,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-13,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-14,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-15,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-16,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-17,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-20,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-21,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-22,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-23,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-24,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-27,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-28,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-29,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-04-30,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-01,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-04,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-05,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-06,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-07,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-08,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-11,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-12,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-13,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-14,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-15,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-18,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-19,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-20,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-21,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-22,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-26,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-27,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-28,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-05-29,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-06-01,207221.2417963436,0.010245472133868361,L1P5_base_S
2020-06-02,205787.78123761242,0.017092135469261624,L1P5_base_S
2020-06-03,205375.5344959309,0.019061156963584885,L1P5_base_S
2020-06-04,205958.95961939395,0.016274533099097387,L1P5_base_S
2020-06-05,201758.30255936744,0.036338206635327656,L1P5_base_S
2020-06-08,197872.3263253236,0.05489886450748276,L1P5_base_S
2020-06-09,204868.14837163652,0.021484594394725977,L1P5_base_S
2020-06-10,212194.07590884692,0.0,L1P5_base_S
2020-06-11,224794.6862182771,0.0,L1P5_base_S
2020-06-12,221181.80638729155,0.01607190940215288,L1P5_base_S
2020-06-15,221195.22467367072,0.01601221810515249,L1P5_base_S
2020-06-16,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-17,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-18,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-19,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-22,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-23,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-24,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-25,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-26,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-29,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-06-30,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-01,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-02,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-06,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-07,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-08,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-09,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-10,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-13,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-14,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-15,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-16,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-17,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-20,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-21,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-22,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-23,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-24,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-27,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-28,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-29,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-30,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-07-31,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-03,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-04,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-05,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-06,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-07,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-10,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-11,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-12,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-13,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-14,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-17,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-18,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-19,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-20,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-21,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-24,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-25,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-26,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-27,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-28,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-08-31,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-01,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-02,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-03,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-04,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-08,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-09,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-10,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-11,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-14,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-15,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-16,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-17,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-18,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-21,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-22,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-23,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-24,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-25,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-28,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-29,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-09-30,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-10-01,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-10-02,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-10-05,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-10-06,220544.50780818512,0.018906934508073785,L1P5_base_S
2020-10-07,218906.86136962415,0.026192010797514216,L1P5_base_S
2020-10-08,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-09,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-12,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-13,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-14,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-15,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-16,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-19,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-20,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-21,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-22,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-23,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-26,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-27,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-28,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-29,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-10-30,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-02,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-03,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-04,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-05,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-06,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-09,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-10,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-11,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-12,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-13,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-16,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-17,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-18,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-19,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-20,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-23,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-24,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-25,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-27,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-11-30,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-12-01,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-12-02,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-12-03,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-12-04,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-12-07,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-12-08,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-12-09,219386.90173079414,0.024056549460568444,L1P5_base_S
2020-12-10,219140.61587330513,0.025152153016116313,L1P5_base_S
2020-12-11,220413.0928036651,0.019491534645785367,L1P5_base_S
2020-12-14,221918.17304387584,0.012796179584103399,L1P5_base_S
2020-12-15,222178.14144900316,0.011639709164358287,L1P5_base_S
2020-12-16,221849.76030568444,0.013100513905088955,L1P5_base_S
2020-12-17,221918.17304387584,0.012796179584103399,L1P5_base_S
2020-12-18,222232.87163955625,0.011396241707569973,L1P5_base_S
2020-12-21,222780.17354508743,0.008961567139685656,L1P5_base_S
2020-12-22,225106.20664359492,0.0,L1P5_base_S
2020-12-23,223912.65064801255,0.005302190523214217,L1P5_base_S
2020-12-24,223912.65064801255,0.005302190523214217,L1P5_base_S
2020-12-28,223912.65064801255,0.005302190523214217,L1P5_base_S
2020-12-29,223912.65064801255,0.005302190523214217,L1P5_base_S
2020-12-30,223912.65064801255,0.005302190523214217,L1P5_base_S
2020-12-31,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-04,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-05,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-06,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-07,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-08,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-11,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-12,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-13,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-14,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-15,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-19,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-20,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-21,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-22,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-25,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-26,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-27,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-28,223912.65064801255,0.005302190523214217,L1P5_base_S
2021-01-29,217575.85325061588,0.03345244675950523,L1P5_base_S
2021-02-01,224876.4398186673,0.00102070408610013,L1P5_base_S
2021-02-02,221236.36089577884,0.017191199680882705,L1P5_base_S
2021-02-03,221088.01209115505,0.01785021662597595,L1P5_base_S
2021-02-04,221533.78478288997,0.01586993941202644,L1P5_base_S
2021-02-05,221321.32645077887,0.01681375315789742,L1P5_base_S
2021-02-08,220260.03064419745,0.02152839795781509,L1P5_base_S
2021-02-09,221584.0611820918,0.015646594174454066,L1P5_base_S
2021-02-10,225817.86322014316,0.0,L1P5_base_S
2021-02-11,225169.13548850626,0.002872791914625791,L1P5_base_S
2021-02-12,224746.12517332,0.004746028642465504,L1P5_base_S
2021-02-16,226633.49607782313,0.0,L1P5_base_S
2021-02-17,226450.45811740117,0.0008076386041325083,L1P5_base_S
2021-02-18,227471.91976502244,0.0,L1P5_base_S
2021-02-19,228048.57612191213,0.0,L1P5_base_S
2021-02-22,234384.0852926429,0.0,L1P5_base_S
2021-02-23,235869.3303624432,0.0,L1P5_base_S
2021-02-24,233320.5205323671,0.01080602478567061,L1P5_base_S
2021-02-25,233320.5205323671,0.01080602478567061,L1P5_base_S
2021-02-26,232743.43627334334,0.013252651730076693,L1P5_base_S
2021-03-01,230088.09474433336,0.024510332094580676,L1P5_base_S
2021-03-02,229807.88557616528,0.02569831684756869,L1P5_base_S
2021-03-03,229545.1624963036,0.026812166958806078,L1P5_base_S
2021-03-04,231173.95924039278,0.019906662366130368,L1P5_base_S
2021-03-05,230088.09474433336,0.024510332094580676,L1P5_base_S
2021-03-08,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-09,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-10,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-11,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-12,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-15,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-16,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-17,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-18,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-19,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-22,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-23,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-24,229117.23430816588,0.02862642652142129,L1P5_base_S
2021-03-25,229117.23430816588,0.02862642652142129,L1P5_base_S
