strategy_id,type,category,config,total_return,annualized_return,max_drawdown,sharpe_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,trades_per_year,worst_trade,years_profitable,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,consistency,weighted_score
32,DEBIT,DS PosCount,WP/T85/SK/P4/W3%/XN/EH,3.965010715141092e+29,5008.340415368521,0.5658550000000003,2.585577748421323,0.8025258323765786,1.460557016165147,-0.8524025864992937,1.775842717832473,871,108.875,-1.0,8,5904.103003269006,12.102896643200005,3196.280882624937,105428.86644909608,1345.9887883845538,157609.24768084023,49357.832307754055,1345.232512949324,1.0,0.6663141666947348
28,DEBIT,DS EarlyExit,WP/T85/SK/P3/W5%/XB/EP,2.547955373662737e+17,148.89045473423985,0.6342257024815107,2.7991288111473915,0.7335701598579041,1.4969121929308316,-0.7871129211607059,2.133351934202132,563,70.375,-1.0,8,107.06549266374753,9.540232461982765,74.43909316194359,517.0710881315001,348.1950911025152,152.546856885744,354.54200672219173,230.86852453372614,1.0,0.6652726411154836
53,CREDIT,CS Wide,WP/T85/SK/P3/O5%/W3%/XN,256.41664242812266,1.001380102074061,0.43535673849683665,2.6498935582110583,0.9230769230769231,0.17554612495240138,-0.6964446715258517,4.34128288995844,559,69.875,-1.0,7,1.1101826092131541,-0.05776657513414507,0.0384612909993447,1.9715656048812784,1.6746810534783094,1.7350558476180518,0.9920864726418255,1.8789628015546178,0.875,0.6644182061252174
18,DEBIT,DS Wide,WP/T85/SH/P3/W5%/X2/EH,2.8304573886407523e+17,150.87352659494638,0.6714926770054085,2.6708840008264296,0.7236084452975048,1.647225323604362,-0.7512030240426019,2.1915849850958393,521,65.125,-1.0,8,89.69986241487989,13.102054986280528,81.26351689531839,226.21598616690665,162.33780335332975,85.27607725207825,1173.5721838767508,776.0867478256141,1.0,0.6407980131749862
17,DEBIT,DS Wide,WP/T85/SK/P3/W5%/X2/EH,2.8304573886407523e+17,150.87352659494638,0.6714926770054085,2.6708840008264296,0.7236084452975048,1.647225323604362,-0.7512030240426019,2.1915849850958393,521,65.125,-1.0,8,89.69986241487989,13.102054986280528,81.26351689531839,226.21598616690665,162.33780335332975,85.27607725207825,1173.5721838767508,776.0867478256141,1.0,0.6407980131749862
13,DEBIT,DS Wide,WP/T85/SK/P3/W5%/XN/EH,3.998156283482256e+16,117.91385836567058,0.6719090911403973,2.655739883548032,0.7216890595009597,1.579874038207588,-0.7519668227814384,2.1659319305820888,521,65.125,-1.0,8,70.80134013603704,11.60096827731778,65.26179654230518,172.78004660520534,123.34759405540838,67.015018455064,859.6613842156977,572.1116406234643,1.0,0.6391846771391757
14,DEBIT,DS Wide,WP/T85/SH/P3/W5%/XN/EH,3.998156283482256e+16,117.91385836567058,0.6719090911403973,2.655739883548032,0.7216890595009597,1.579874038207588,-0.7519668227814384,2.1659319305820888,521,65.125,-1.0,8,70.80134013603704,11.60096827731778,65.26179654230518,172.78004660520534,123.34759405540838,67.015018455064,859.6613842156977,572.1116406234643,1.0,0.6391846771391757
21,DEBIT,DS Wide,CW/T85/SK/P3/W5%/XN/EH,8.562892102836362e+19,309.15412312683577,0.63550834160062,2.530717047474244,0.768270944741533,1.6029609731558878,-0.797412254131704,1.935320366635771,561,70.125,-1.0,8,31.948392862500206,15.344814381749028,1616.273482853397,64.34753717701695,774.1425109785753,174.99875257827725,3692.753136524263,2550.2226874324638,1.0,0.6386322338365948
22,DEBIT,DS Wide,CW/T85/SH/P3/W5%/XN/EH,8.562892102836362e+19,309.15412312683577,0.63550834160062,2.530717047474244,0.768270944741533,1.6029609731558878,-0.797412254131704,1.935320366635771,561,70.125,-1.0,8,31.948392862500206,15.344814381749028,1616.273482853397,64.34753717701695,774.1425109785753,174.99875257827725,3692.753136524263,2550.2226874324638,1.0,0.6386322338365948
62,SINGLE_LEG,Deep ITM,WP/T85/SH/P3,482.58849349043993,1.1655065158999953,0.3832793296711401,1.694706552598496,0.6278409090909091,0.5437405318848675,-0.3358624790263804,3.157861227758471,352,44.0,-1.0,8,0.44634830056274466,0.7609087706162139,0.39142817076240344,3.4078693152715616,0.8066363281519449,2.4420814623253126,0.5594782455246612,2.4732236246345742,1.0,0.6377652598222383
